user_id,item_id,rating
2852,W391,3.3
1159,W370,1.0
2174,W167,1.0
884,W291,2.3
504,W447,4.8
2964,W177,2.0
354,W168,3.5
4675,W280,4.8
305,W56,2.2
2468,W129,1.0
1870,W244,2.3
4078,W225,1.6
2626,W46,3.1
1145,W157,2.1
2774,W63,3.4
2772,W54,2.9
3068,W276,3.8
3199,W131,2.2
2859,W377,2.2
2086,W145,1.0
2913,W36,3.3
3782,W449,3.0
2658,W210,1.3
2551,W404,1.8
82,W86,2.4
4963,W498,1.5
4227,W198,1.0
2836,W490,1.7
3629,W124,3.4
1069,W19,3.6
4663,W262,1.5
2483,W83,1.5
308,W109,4.3
3331,W88,3.5
1189,W24,4.7
1811,W306,3.0
3128,W26,1.1
4996,W291,2.2
23,W413,3.3
3178,W267,1.5
1009,W149,3.9
270,W296,1.8
4773,W393,3.4
572,W378,4.5
4060,W429,2.1
893,W453,3.5
4456,W97,3.7
4446,W110,1.5
890,W366,4.0
4354,W287,3.9
2913,W282,1.4
712,W390,4.5
1710,W419,2.3
770,W340,3.3
3646,W142,1.9
4146,W231,1.4
142,W482,1.3
3702,W451,4.6
3117,W404,4.5
2466,W423,2.5
870,W447,2.9
2836,W9,3.9
1548,W257,1.7
3715,W469,3.7
3740,W192,3.8
2298,W250,3.2
1422,W166,1.8
53,W46,2.1
905,W155,2.9
1382,W389,3.3
2158,W197,4.1
4011,W83,4.2
4563,W170,2.4
9,W261,1.3
1654,W483,2.5
4353,W361,2.1
3308,W383,3.1
4762,W462,4.8
1994,W182,4.2
4552,W143,3.5
1533,W433,2.0
3129,W42,2.8
4151,W332,2.0
1962,W350,1.7
3144,W317,4.2
2171,W472,1.5
1016,W445,3.4
85,W446,5.0
4600,W24,2.9
4896,W146,2.0
4832,W146,2.5
124,W432,4.8
1849,W32,2.7
414,W422,3.2
2951,W413,4.1
4116,W333,3.1
984,W276,4.4
2685,W458,2.0
742,W207,4.7
1674,W433,1.3
3488,W223,1.0
1127,W30,4.1
3309,W159,4.9
1697,W481,1.1
4001,W295,2.2
4777,W280,3.0
4830,W153,2.2
21,W180,1.5
735,W128,2.0
140,W274,1.9
1173,W312,2.1
415,W420,4.9
689,W318,3.2
4208,W97,4.7
2511,W86,1.9
3781,W253,3.9
2165,W487,3.1
651,W140,4.7
1912,W394,2.8
1834,W289,4.6
4478,W344,1.1
4804,W455,4.9
3326,W215,4.4
2567,W466,2.4
4680,W145,2.7
1322,W244,4.4
318,W430,2.7
4243,W95,3.6
4684,W444,3.0
1791,W397,1.2
2806,W49,4.4
791,W441,1.1
3356,W406,4.5
4234,W148,2.7
1065,W358,4.4
1784,W480,1.2
3227,W371,4.0
4823,W497,3.4
2859,W69,1.3
1436,W59,3.7
733,W453,2.9
4663,W93,2.3
1409,W301,2.2
4467,W129,3.9
1285,W193,4.6
3672,W34,2.3
1968,W305,3.7
3599,W345,3.1
4609,W85,3.5
3669,W119,2.2
4920,W75,2.8
2629,W481,4.1
644,W223,1.6
1772,W46,2.7
4012,W439,2.6
2373,W297,2.4
1087,W292,4.4
951,W20,4.9
3065,W119,3.6
2277,W96,2.3
4661,W326,2.6
3574,W333,4.7
820,W113,4.7
4180,W130,3.0
4806,W106,4.1
492,W155,4.6
189,W406,4.8
1086,W449,3.5
2246,W79,3.4
3361,W80,2.0
745,W233,5.0
2392,W256,1.7
2874,W3,1.1
1589,W333,1.7
3136,W136,4.1
1750,W106,3.3
2545,W178,2.2
2095,W86,4.1
898,W167,4.3
2286,W325,2.0
352,W65,3.0
338,W198,1.3
946,W337,3.1
2592,W233,2.3
3391,W355,1.8
3345,W316,1.7
2853,W104,3.9
4250,W394,4.0
1048,W305,3.8
4987,W432,4.9
2876,W248,1.8
3851,W317,3.6
920,W482,4.8
2186,W325,2.4
1838,W293,4.7
1314,W413,2.8
3805,W201,1.5
4957,W392,2.1
3067,W303,2.4
2633,W209,4.3
1178,W414,1.7
4458,W376,2.3
2252,W297,2.7
3505,W305,1.5
4981,W272,2.8
2335,W464,3.2
1150,W284,3.2
1516,W21,4.4
1508,W9,2.4
3685,W148,3.7
2060,W484,4.6
1462,W56,2.9
4696,W86,1.6
1779,W156,2.5
390,W266,1.9
2892,W209,4.7
4998,W477,2.0
4478,W386,1.2
662,W465,1.6
1545,W155,4.4
3761,W112,5.0
2883,W147,3.6
2985,W419,1.0
1634,W202,2.4
2594,W46,3.9
4433,W364,1.9
1379,W449,4.3
1398,W422,2.7
1682,W165,1.5
2163,W377,3.8
2443,W21,1.1
2763,W3,1.7
4624,W303,2.1
2084,W439,4.3
701,W194,1.2
4227,W259,1.7
1964,W18,2.9
4591,W404,1.6
3950,W36,4.0
3422,W106,1.6
3636,W264,4.0
3016,W25,4.3
3174,W78,1.5
1556,W182,2.2
3125,W4,4.4
4275,W171,1.0
2048,W94,3.5
323,W76,2.8
2418,W162,1.2
1604,W125,3.0
978,W377,2.5
1058,W34,3.2
3778,W485,4.4
449,W228,4.2
1891,W149,2.9
4392,W125,1.4
4574,W298,2.6
3943,W365,1.6
3769,W65,3.0
4777,W372,4.9
473,W194,2.6
505,W37,4.7
4228,W285,1.6
4116,W165,1.8
1846,W48,2.3
3476,W453,2.2
2327,W60,1.3
3056,W484,2.3
3916,W26,4.5
3233,W179,4.9
4453,W341,1.5
2321,W449,2.9
2944,W406,4.4
4719,W444,1.3
3453,W103,4.7
3891,W148,1.5
1639,W497,2.8
4060,W229,2.4
2707,W316,1.8
1986,W72,3.4
2887,W215,2.4
1913,W330,3.5
3328,W70,2.3
3949,W14,1.5
4637,W101,4.5
4615,W465,4.3
1571,W346,2.8
3337,W43,1.1
4393,W202,2.6
3117,W470,4.8
2307,W295,4.0
1539,W91,2.1
709,W309,1.3
1865,W492,4.4
1743,W15,1.6
4728,W421,3.1
1747,W452,2.2
199,W375,2.4
3612,W241,3.3
4259,W152,3.3
3202,W34,2.6
3791,W145,4.1
3195,W214,3.9
1484,W175,4.5
811,W190,4.8
3215,W427,1.5
154,W105,2.1
475,W156,4.5
634,W421,2.6
4950,W166,3.1
1096,W268,2.3
4240,W279,1.0
3398,W261,1.4
480,W159,4.3
1536,W418,2.5
3051,W148,4.4
3228,W108,2.8
1137,W316,4.3
555,W49,4.6
1939,W178,3.3
3697,W106,4.0
4289,W160,2.1
296,W437,2.9
1552,W9,4.8
540,W231,1.4
877,W62,2.1
3078,W152,1.6
256,W192,2.5
1522,W385,3.8
2545,W236,4.1
636,W290,1.0
931,W12,2.0
2760,W363,2.1
3366,W479,3.5
1273,W250,1.3
3463,W263,3.9
736,W264,3.0
4940,W80,4.2
4700,W42,4.0
3448,W212,2.6
983,W112,3.3
2796,W474,1.6
883,W411,4.2
4084,W405,1.3
837,W84,3.3
842,W383,2.5
2144,W172,2.2
1210,W343,4.5
2069,W484,1.1
4003,W487,3.0
20,W142,2.5
212,W277,1.4
3439,W197,2.3
536,W70,3.5
3016,W130,4.1
300,W117,1.1
3013,W200,2.0
3266,W460,3.8
2718,W211,2.8
3112,W231,1.7
1047,W86,1.1
3706,W138,4.6
1359,W35,4.4
2614,W408,2.9
3418,W490,4.9
1993,W136,4.5
3504,W441,1.4
1347,W240,1.6
1224,W268,4.4
1948,W271,1.5
478,W339,4.8
3386,W382,1.9
3931,W339,4.7
241,W196,2.6
528,W318,1.0
525,W52,3.9
3928,W344,4.6
3289,W463,4.9
2423,W81,4.3
4736,W100,2.4
929,W268,2.5
4857,W307,2.8
1507,W140,4.9
1701,W298,1.6
3242,W66,3.3
857,W144,3.6
4744,W65,3.0
4047,W312,4.6
2667,W404,2.7
1178,W361,3.6
38,W430,2.5
2512,W183,4.0
294,W356,4.1
102,W115,3.4
4880,W246,2.9
4168,W167,4.8
4847,W174,5.0
4054,W407,3.5
2221,W431,1.4
4154,W295,1.6
3662,W289,4.7
214,W139,2.8
2975,W304,2.7
2062,W242,4.9
3851,W255,5.0
435,W459,4.0
3642,W373,2.6
3713,W144,2.4
2656,W399,1.9
1606,W33,1.5
4826,W217,1.4
2532,W407,2.5
2808,W277,3.1
3242,W49,1.8
1035,W253,3.8
3020,W228,2.3
3801,W54,1.4
2807,W446,4.1
1969,W484,1.6
2377,W8,4.8
121,W25,2.1
3169,W189,2.0
4998,W217,2.9
3428,W496,2.3
4512,W464,3.3
1868,W372,2.4
1348,W7,2.0
3341,W366,2.4
1826,W270,2.2
4845,W153,4.4
2041,W267,3.5
4759,W54,1.3
2941,W219,4.2
1421,W415,2.1
402,W474,1.4
720,W103,2.6
1927,W99,3.9
2847,W335,3.7
2168,W355,2.5
1877,W456,2.9
130,W289,2.0
2006,W8,2.9
3421,W384,4.9
1040,W57,2.3
3382,W43,4.8
1178,W184,2.6
1593,W414,2.5
3637,W222,4.7
2880,W480,2.7
44,W486,4.4
2947,W391,2.9
1483,W94,1.3
1773,W348,1.5
4692,W127,1.8
2596,W235,4.3
2967,W305,1.5
283,W253,2.8
107,W483,4.7
593,W9,4.5
4348,W460,2.0
2283,W169,1.5
4131,W88,1.4
1543,W350,4.6
4982,W293,2.5
1913,W236,4.8
893,W343,1.1
3289,W318,1.3
3917,W267,3.9
4255,W89,4.5
3907,W16,2.5
1525,W285,3.4
1068,W212,5.0
2369,W424,1.6
3786,W146,3.6
1211,W205,3.7
3220,W365,2.6
146,W414,3.2
811,W332,1.9
627,W168,2.6
1866,W192,4.2
3734,W61,3.8
2537,W469,4.2
2855,W16,2.9
4234,W294,4.8
1368,W5,2.7
3481,W263,4.9
3352,W266,1.2
4992,W51,1.6
2500,W222,1.8
2612,W241,2.6
3059,W189,4.2
1835,W214,2.3
2673,W156,1.8
51,W352,1.6
133,W455,2.1
1739,W200,3.8
1452,W443,3.5
826,W36,4.1
2736,W101,4.1
2125,W418,3.9
147,W278,2.4
3972,W58,2.2
781,W19,1.7
4998,W59,1.4
1614,W181,4.3
1983,W394,4.7
3108,W38,2.6
1321,W293,1.1
2299,W6,3.6
700,W40,3.0
4447,W380,2.2
664,W259,4.5
1039,W86,4.7
4582,W364,3.5
636,W38,3.1
3476,W286,2.5
1362,W305,4.3
1851,W58,3.0
1920,W62,1.2
3219,W235,1.6
1223,W394,4.0
3168,W301,4.9
4232,W30,4.7
1580,W113,4.6
1176,W254,3.9
1377,W260,4.6
1763,W73,3.3
3384,W373,2.1
1092,W390,2.7
4255,W279,4.3
3628,W1,1.3
4966,W219,4.7
1725,W273,1.0
4803,W346,4.2
3562,W269,1.8
2687,W396,4.8
316,W429,3.8
1278,W287,3.2
1938,W88,4.8
4649,W22,4.5
2398,W485,4.8
931,W393,4.5
1676,W18,4.4
312,W392,1.2
1073,W109,4.6
486,W480,4.8
1349,W432,1.4
1672,W79,1.2
1718,W141,4.1
92,W481,1.1
4695,W291,3.8
3126,W128,3.4
1821,W64,1.5
4666,W480,3.2
2112,W63,2.9
352,W152,3.4
2876,W55,4.6
3881,W224,3.3
3099,W380,2.3
1588,W166,4.0
1268,W231,2.1
2971,W382,3.9
4122,W436,2.6
1648,W162,2.3
4045,W88,4.3
2752,W286,3.8
4944,W361,1.9
4797,W355,3.3
2803,W337,4.3
1569,W437,4.5
1125,W311,4.9
2250,W208,4.7
4000,W70,1.9
3428,W60,4.3
1123,W266,3.1
1170,W337,4.1
3021,W440,2.4
4268,W147,4.9
1532,W478,4.9
2967,W145,3.8
852,W297,2.5
3784,W75,1.1
955,W348,4.5
3469,W176,3.8
4495,W116,3.3
2680,W411,4.6
4923,W344,2.6
280,W17,3.0
1812,W61,4.5
4492,W298,4.5
241,W39,1.5
4330,W392,4.9
4571,W466,3.9
2900,W161,4.9
2781,W201,4.1
3744,W185,3.8
4645,W291,2.9
2687,W336,3.2
4366,W19,1.3
40,W228,3.1
437,W400,1.6
1923,W481,2.4
4665,W290,4.8
3501,W188,3.8
3141,W200,1.1
3876,W166,2.1
3548,W110,2.9
76,W343,3.9
3640,W159,2.6
2973,W277,4.2
1348,W185,4.6
1744,W17,2.7
3500,W278,2.9
4687,W488,4.4
1536,W280,4.6
3723,W229,2.6
4875,W216,4.8
1497,W239,2.6
4656,W345,3.9
1533,W461,1.5
4925,W362,3.9
551,W41,5.0
1383,W465,2.6
1816,W337,2.6
4673,W416,2.0
4058,W486,4.3
1108,W122,3.1
174,W2,1.9
2948,W465,2.8
729,W6,2.9
4313,W100,4.9
762,W277,3.0
2945,W156,3.3
3865,W452,2.2
2079,W358,2.7
1525,W122,1.2
1948,W51,4.5
4641,W91,2.7
3032,W57,4.7
316,W197,1.0
3209,W317,2.3
3804,W309,1.1
897,W178,1.1
3102,W439,1.2
2397,W283,2.7
1094,W142,2.8
3403,W3,1.6
3849,W83,4.5
931,W439,3.0
1795,W326,4.7
2308,W181,3.6
2681,W248,1.1
3386,W336,2.8
1346,W351,3.4
2726,W256,2.2
1680,W15,3.6
611,W355,2.0
3883,W250,2.4
1261,W351,4.1
4345,W145,1.2
152,W379,2.3
523,W489,3.0
3006,W459,3.5
978,W9,1.4
944,W202,2.5
2315,W479,1.8
1027,W425,2.1
21,W293,3.1
1732,W41,4.1
265,W500,2.1
1202,W498,2.3
391,W465,4.1
222,W230,2.8
481,W185,4.4
1179,W173,1.1
3709,W291,3.1
270,W116,1.8
757,W472,1.7
37,W352,3.7
4033,W76,2.8
1154,W366,4.0
1340,W430,1.9
3399,W401,4.6
1696,W148,1.0
1740,W285,2.3
4424,W317,1.1
4109,W148,4.8
702,W457,4.6
2514,W270,4.0
321,W201,3.1
2802,W443,4.3
1377,W305,4.8
1882,W336,4.5
4699,W218,1.2
239,W444,4.6
537,W462,4.2
2442,W251,1.7
2371,W72,4.2
2523,W253,1.1
4426,W310,2.5
4243,W12,1.0
621,W277,2.2
2841,W65,3.4
2755,W326,1.6
2007,W76,4.9
3581,W49,5.0
1756,W480,4.1
1322,W128,4.5
806,W414,1.7
1531,W353,3.8
4938,W338,2.7
4761,W471,1.4
1822,W167,4.8
2041,W257,1.4
3404,W255,1.8
391,W298,4.6
3618,W149,3.0
1874,W67,3.6
3999,W359,4.9
735,W350,2.6
1155,W244,4.1
2655,W381,4.8
18,W362,3.7
864,W141,2.1
2320,W157,4.0
280,W105,2.1
4339,W201,4.7
1310,W170,1.2
3815,W151,2.2
4322,W161,4.4
4404,W370,2.3
2440,W340,1.1
78,W48,3.5
4326,W128,3.7
3666,W353,2.2
851,W333,2.9
4133,W422,1.5
4809,W497,3.8
161,W482,1.3
3320,W364,1.6
3455,W412,2.1
2115,W263,5.0
613,W452,4.7
1697,W67,4.5
4871,W166,2.9
3107,W431,4.0
1442,W331,5.0
4319,W335,4.8
789,W298,1.5
1512,W292,3.3
342,W321,4.8
2256,W170,3.6
264,W342,2.3
3563,W440,3.3
4888,W4,2.7
2517,W278,1.6
1802,W310,3.3
3450,W73,3.4
1157,W59,4.2
1214,W265,2.7
71,W414,3.4
338,W416,3.7
707,W100,3.1
3009,W273,4.7
1203,W80,4.7
3524,W172,3.2
650,W227,2.8
2499,W55,2.7
1919,W395,2.9
409,W143,2.4
1798,W364,2.4
3670,W487,4.1
1283,W463,1.8
4520,W105,3.5
1173,W443,4.9
750,W304,3.6
1985,W384,3.0
1315,W118,3.0
769,W264,2.1
3797,W40,2.4
1881,W199,4.5
1423,W407,4.2
3496,W467,1.9
4950,W60,4.9
2691,W405,1.8
1780,W390,4.5
954,W190,3.5
828,W420,3.1
2235,W1,3.3
4743,W486,4.6
840,W104,1.5
2817,W246,2.3
2779,W148,4.5
149,W229,3.2
2628,W103,2.3
4278,W368,1.3
1618,W30,4.0
4298,W435,3.3
59,W402,4.2
624,W253,3.5
3334,W334,3.6
2546,W191,2.0
4766,W338,2.1
3270,W434,2.3
3482,W471,1.3
1391,W123,3.5
662,W84,2.1
2830,W230,2.4
274,W348,3.0
486,W211,5.0
2708,W233,1.3
2271,W50,4.1
826,W324,1.1
3763,W31,1.4
3641,W460,4.4
4878,W47,1.5
3238,W152,3.9
2830,W277,1.9
2732,W80,4.8
2889,W465,4.8
126,W110,1.8
2567,W277,1.5
4012,W166,3.6
2842,W420,1.8
673,W316,2.0
1297,W188,2.5
2810,W271,3.7
1535,W382,1.8
2056,W70,2.0
2061,W246,4.3
2776,W369,2.2
901,W103,1.1
2118,W80,4.9
1931,W245,2.8
2343,W380,4.9
3298,W377,3.0
4146,W62,2.2
1885,W228,3.4
1126,W355,4.8
506,W390,2.8
2923,W472,1.0
3119,W419,3.9
3506,W245,3.0
2391,W244,3.0
2923,W356,3.2
256,W432,2.3
4659,W252,4.8
374,W119,1.8
3184,W370,2.9
4578,W165,1.3
2736,W124,3.3
2468,W435,1.2
4531,W11,1.4
1221,W439,2.0
3870,W402,4.1
274,W382,3.3
2916,W409,1.2
495,W12,4.0
3278,W275,2.0
1948,W57,2.7
2962,W490,4.6
3439,W334,3.4
4691,W109,1.8
1243,W68,3.5
4821,W219,2.4
1596,W399,4.4
2235,W322,4.4
2946,W254,2.3
2135,W67,4.8
2147,W218,3.5
1197,W83,3.9
2500,W249,3.0
4454,W159,3.3
657,W395,2.5
1438,W366,4.1
4132,W308,4.9
4336,W253,3.8
1283,W156,4.3
1220,W377,1.0
3416,W295,4.7
1043,W96,3.8
390,W304,1.4
426,W330,1.6
4724,W12,1.9
638,W14,4.2
1994,W466,3.4
4243,W468,4.2
1868,W492,3.6
820,W366,4.0
558,W95,2.8
1609,W462,4.7
4522,W468,4.7
3449,W426,3.5
4350,W298,3.2
4962,W118,4.5
463,W144,2.3
3727,W81,1.8
3053,W3,1.5
3235,W337,2.6
4135,W16,2.8
4392,W74,3.4
334,W316,4.7
953,W418,4.1
3719,W160,1.3
3096,W100,2.9
2219,W253,2.0
1900,W353,4.7
3959,W118,1.6
888,W376,4.0
3867,W38,4.4
723,W180,3.6
3837,W465,4.9
701,W495,2.4
3673,W484,2.7
2794,W437,2.5
3557,W249,4.7
3177,W325,4.1
1028,W114,2.5
1506,W382,3.6
4555,W469,4.7
4121,W371,1.5
138,W400,4.1
2375,W149,3.0
1407,W41,1.0
3789,W412,4.7
2376,W225,2.3
454,W282,1.4
1733,W337,4.4
3981,W441,3.8
1696,W267,2.2
2650,W498,2.5
1184,W178,4.6
1985,W193,4.8
1233,W109,3.6
907,W411,3.8
2319,W51,3.1
547,W200,4.2
2906,W211,3.0
4680,W133,2.4
4134,W296,4.8
4329,W35,1.8
285,W465,4.5
2548,W261,3.8
2210,W142,4.4
4296,W429,2.5
4197,W72,1.7
182,W210,3.5
4456,W55,4.2
857,W187,1.8
450,W155,2.9
2128,W80,2.9
1100,W277,4.3
1602,W125,3.9
880,W110,5.0
1673,W320,4.2
4839,W149,1.0
3827,W42,2.7
910,W50,4.8
1059,W380,4.2
4881,W247,2.0
461,W359,4.4
4184,W235,4.9
2998,W311,2.0
478,W253,2.9
1284,W140,3.0
656,W304,4.0
4892,W102,4.1
2351,W18,2.3
2975,W195,2.1
4577,W2,1.5
2615,W454,3.2
2191,W231,2.1
338,W381,1.2
4921,W110,5.0
3730,W152,1.5
1427,W270,4.7
3641,W498,4.4
1000,W83,4.2
5000,W350,2.0
4072,W18,1.1
3231,W288,4.1
3760,W429,4.8
4234,W373,4.3
1302,W240,3.4
4585,W485,4.0
4790,W86,1.1
4820,W155,3.7
3589,W398,4.2
1439,W337,1.2
915,W457,4.8
4711,W360,2.1
2759,W448,2.2
4390,W87,4.5
347,W157,4.4
4912,W9,4.1
2609,W211,1.7
4387,W468,2.9
3924,W500,1.5
1402,W28,1.2
1829,W277,3.7
2517,W314,4.2
1745,W332,4.8
4744,W1,3.3
426,W133,4.3
4531,W89,3.5
4262,W94,4.7
1727,W291,4.6
4513,W185,4.2
3014,W264,1.7
4322,W365,2.9
1237,W429,2.0
4675,W130,3.5
1410,W80,3.9
87,W84,2.6
4417,W38,3.5
375,W27,3.5
1718,W2,1.7
1055,W211,2.1
480,W259,1.5
339,W480,1.6
3440,W273,1.4
66,W403,3.9
4299,W409,1.0
4138,W24,4.5
1787,W367,2.3
1027,W393,3.4
1453,W209,2.3
960,W463,2.5
1617,W225,3.0
416,W415,2.9
3009,W282,3.6
4636,W351,3.2
3431,W15,3.4
1317,W107,1.9
1805,W408,3.7
110,W109,2.9
2031,W266,2.7
1323,W347,3.9
2458,W436,2.3
1993,W273,3.9
1321,W341,3.5
2900,W390,2.3
4156,W435,1.8
4539,W224,1.7
1790,W256,4.4
1539,W121,1.5
2393,W279,4.5
1340,W429,3.3
2803,W117,2.0
3390,W205,1.3
1442,W229,3.4
4106,W294,2.4
3354,W416,4.6
4895,W200,3.5
778,W11,2.3
1416,W277,2.6
2141,W254,4.3
4787,W279,4.8
3857,W457,4.2
88,W421,2.5
4255,W431,3.2
82,W482,4.3
593,W390,2.9
2050,W427,1.7
3601,W70,4.1
1655,W186,2.8
2978,W232,3.4
685,W236,3.3
205,W213,1.0
3131,W209,4.8
184,W136,2.0
4875,W269,2.5
2514,W116,2.6
1666,W285,3.3
3454,W382,3.9
881,W242,1.8
3212,W467,4.1
3455,W284,4.2
4835,W7,1.8
2301,W62,3.8
2902,W494,2.5
1461,W378,3.6
3363,W196,1.7
3582,W120,2.9
1550,W404,1.0
3678,W299,3.0
1461,W309,2.5
3392,W312,4.1
3436,W20,1.2
463,W201,1.3
1919,W126,3.7
2313,W40,3.1
4305,W495,1.8
1438,W341,3.3
3263,W332,1.2
2752,W61,1.2
3127,W400,3.8
2662,W436,4.5
1174,W314,5.0
3559,W392,3.2
1029,W153,1.9
1343,W361,3.1
4124,W329,2.6
3878,W256,3.5
3556,W417,2.4
4332,W425,1.1
4425,W24,1.8
4525,W495,3.4
2121,W204,4.0
4929,W96,2.6
335,W73,2.6
3527,W317,3.1
2248,W411,2.6
2107,W250,3.1
1428,W259,2.3
3531,W346,1.8
2546,W270,1.2
540,W429,4.5
2481,W488,2.4
3158,W390,4.9
1335,W359,2.4
2813,W310,2.0
3290,W185,1.4
1203,W163,3.5
1561,W53,4.9
3059,W235,3.7
4943,W472,4.2
4855,W69,2.9
4377,W79,2.0
2974,W399,1.4
4040,W3,2.3
3997,W175,1.7
4072,W435,4.3
3408,W369,4.7
2218,W411,4.9
833,W142,2.9
4870,W32,4.1
4627,W63,3.7
4599,W59,4.3
3059,W441,3.5
1,W449,3.4
2772,W491,1.9
1915,W428,2.0
4450,W499,2.6
2879,W44,4.9
3403,W69,3.7
2700,W430,3.2
1129,W310,4.3
4256,W40,3.2
14,W219,1.5
1179,W128,2.6
4521,W124,3.1
337,W241,1.4
1118,W396,3.7
3036,W264,3.4
1764,W365,1.3
4871,W391,1.2
3060,W326,2.8
4228,W290,2.1
4508,W25,4.2
2398,W193,2.8
2824,W132,4.4
282,W72,2.7
2847,W130,2.2
4303,W130,1.9
3036,W29,2.7
2265,W472,2.2
1396,W18,1.3
4793,W379,3.8
471,W162,1.1
2142,W395,1.3
2797,W306,4.9
2448,W318,4.2
3667,W421,3.6
1245,W441,3.4
2096,W119,3.6
4140,W393,1.7
4222,W172,2.4
1186,W93,2.0
375,W264,2.7
174,W268,4.0
1166,W299,1.1
2367,W201,3.7
4093,W270,3.2
2045,W495,3.0
1818,W48,2.0
4668,W462,1.1
4828,W150,2.0
3156,W5,3.2
1043,W361,4.6
2739,W221,4.5
1411,W114,2.0
2013,W188,4.2
417,W201,2.1
3510,W354,4.2
382,W275,4.4
1649,W458,1.6
4562,W185,3.5
2882,W91,2.8
1296,W287,2.0
3661,W407,4.3
4560,W455,3.0
2709,W88,1.9
245,W136,2.5
1232,W318,1.3
289,W319,1.2
3816,W156,1.9
74,W82,2.1
2211,W272,1.4
357,W317,4.8
2117,W55,2.2
3636,W237,4.1
3772,W473,2.3
2771,W488,4.2
1432,W488,3.6
4206,W193,2.7
2176,W311,3.4
802,W238,4.4
4109,W238,1.9
606,W12,2.4
4833,W283,2.6
3900,W307,2.6
4708,W353,3.8
1133,W490,4.1
4810,W407,4.9
1984,W449,4.1
4653,W118,2.2
2674,W105,4.4
3995,W153,3.6
1530,W253,4.3
2814,W482,3.2
2321,W480,2.2
1644,W343,1.3
96,W292,4.5
2885,W341,1.2
1766,W81,1.3
2015,W221,1.9
2104,W253,4.4
2763,W235,2.9
3438,W444,2.9
2471,W403,3.1
3312,W362,1.6
609,W299,3.8
901,W45,3.0
2164,W107,3.8
4568,W402,4.9
4319,W317,3.5
3866,W499,4.4
184,W485,2.3
3045,W90,1.3
4297,W311,4.0
2460,W46,1.4
370,W384,4.6
976,W52,1.0
163,W319,4.8
3301,W247,1.5
1110,W183,3.1
1718,W222,3.8
2122,W429,3.6
193,W15,2.4
1794,W252,5.0
2493,W77,3.8
2622,W328,4.5
3902,W135,4.6
4286,W254,3.1
997,W49,2.6
3399,W476,2.1
3701,W253,2.5
1790,W447,3.0
3228,W228,2.7
2630,W326,3.0
4523,W477,4.8
3764,W333,1.6
2173,W475,4.9
2435,W434,2.9
3951,W287,4.1
4788,W221,2.8
625,W231,4.6
212,W275,1.9
3436,W49,4.1
749,W31,2.5
1615,W171,4.5
53,W4,2.9
3342,W223,3.0
207,W375,2.8
3372,W266,2.3
1864,W13,4.3
54,W61,3.5
2917,W200,3.1
4409,W99,3.0
3683,W101,4.9
2521,W256,3.8
1558,W238,4.2
4481,W215,5.0
459,W99,4.6
3459,W395,1.9
1816,W115,2.0
3256,W329,1.6
2848,W290,2.5
392,W350,2.4
221,W368,1.1
1407,W159,1.3
4889,W209,3.8
4134,W347,3.7
1417,W391,1.9
1449,W418,2.2
2421,W457,4.9
3205,W498,3.8
264,W238,1.7
1855,W158,2.2
2513,W156,3.7
2621,W99,2.1
3155,W440,3.7
156,W200,2.5
3090,W401,2.1
2681,W24,4.8
1420,W239,4.5
3903,W374,2.0
428,W264,1.3
4865,W252,2.6
1965,W207,1.0
4027,W375,4.1
4678,W253,4.5
1816,W495,3.1
3448,W445,2.2
4102,W75,3.0
2175,W361,2.4
563,W434,2.4
1160,W396,1.0
3112,W129,4.1
2378,W225,3.0
12,W255,4.1
485,W402,4.2
1253,W353,2.0
383,W173,4.5
2157,W248,1.7
1415,W42,1.9
130,W144,4.3
1597,W431,2.9
1564,W407,4.5
2509,W461,4.7
4655,W418,1.8
3002,W424,3.7
3653,W395,3.9
3692,W271,4.1
2140,W430,1.4
3692,W311,2.6
4429,W301,1.7
723,W55,4.4
1043,W42,4.5
428,W119,3.8
1432,W124,1.1
4975,W135,3.6
3491,W485,3.3
1461,W10,1.6
2175,W334,2.3
431,W370,1.4
530,W266,3.6
4665,W387,3.0
4739,W420,1.1
4826,W146,3.8
273,W46,1.9
3703,W12,2.4
3383,W98,4.0
2991,W345,1.3
2097,W295,4.2
2583,W158,2.3
1971,W9,3.3
3522,W60,2.0
2797,W432,1.4
731,W166,4.6
1316,W319,2.6
3174,W454,1.9
95,W96,3.2
2124,W150,2.5
4372,W9,1.5
1087,W395,4.1
4966,W410,2.6
1228,W423,1.7
1648,W96,4.9
1963,W168,3.8
4538,W186,1.2
1261,W56,3.7
707,W335,3.6
3230,W132,3.5
1818,W139,2.6
1609,W20,1.6
4436,W481,3.4
345,W66,2.7
4939,W450,3.1
2913,W148,1.2
2695,W72,1.5
3270,W232,1.9
3787,W202,3.2
2337,W497,2.2
3402,W54,2.2
1987,W410,4.6
3429,W394,1.5
4395,W264,3.6
4453,W55,1.1
795,W209,2.3
2919,W236,2.9
1272,W113,2.1
1348,W454,1.1
3193,W34,4.7
3606,W469,4.8
4575,W42,2.9
4473,W92,4.5
2513,W42,3.5
4908,W404,1.2
3900,W375,4.5
1888,W437,1.8
1957,W475,4.7
3633,W209,3.9
3736,W331,3.4
2476,W327,3.4
2995,W172,4.9
4662,W372,4.8
4861,W493,1.2
4380,W398,3.7
2483,W328,4.1
1074,W62,4.6
1697,W344,3.4
3077,W209,2.8
1906,W123,1.6
4400,W456,3.9
500,W458,2.6
